"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000100154.15","protein_coding","TTC28",NA,23331
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000164176.13","protein_coding","EDIL3",NA,10085
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000198796.7","protein_coding","ALPK2",NA,115701
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000084731.15","protein_coding","KIF3C",NA,3797
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000127528.6","protein_coding","KLF2",NA,10365
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000105290.13","protein_coding","APLP1",NA,333
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000144366.16","protein_coding","GULP1",NA,51454
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000198873.12","protein_coding","GRK5",NA,2869
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000137267.7","protein_coding","TUBB2A",NA,7280
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000148468.17","protein_coding","FAM171A1",NA,221061
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000128591.16","protein_coding","FLNC",NA,2318
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000180340.7","protein_coding","FZD2",NA,2535
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000176697.20","protein_coding","BDNF",NA,627
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000180611.7","protein_coding","MB21D2",NA,151963
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000002586.20","protein_coding","CD99",NA,4267
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000002586.20_PAR_Y","protein_coding","CD99",NA,4267
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000106070.20","protein_coding","GRB10",NA,2887
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000151388.11","protein_coding","ADAMTS12",NA,81792
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000127920.6","protein_coding","GNG11",NA,2791
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000140750.17","protein_coding","ARHGAP17",NA,55114
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000131459.13","protein_coding","GFPT2",NA,9945
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000145901.16","protein_coding","TNIP1",NA,10318
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000172379.22","protein_coding","ARNT2",NA,9915
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000188343.14","protein_coding","CIBAR1",NA,137392
