"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"TMEscoreB_CIR","ENSG00000177469.13","protein_coding","CAVIN1",NA,284119
"TMEscoreB_CIR","ENSG00000183844.17","protein_coding","FAM3B",NA,54097
"TMEscoreB_CIR","ENSG00000185630.19","protein_coding","PBX1",NA,5087
"TMEscoreB_CIR","ENSG00000116729.14","protein_coding","WLS",NA,79971
"TMEscoreB_CIR","ENSG00000198832.11","protein_coding","SELENOM",NA,140606
"TMEscoreB_CIR","ENSG00000197321.16","protein_coding","SVIL",NA,6840
"TMEscoreB_CIR","ENSG00000133392.18","protein_coding","MYH11",NA,4629
"TMEscoreB_CIR","ENSG00000135744.9","protein_coding","AGT",NA,183
"TMEscoreB_CIR","ENSG00000262655.4","protein_coding","SPON1",NA,10418
"TMEscoreB_CIR","ENSG00000140682.19","protein_coding","TGFB1I1",NA,7041
"TMEscoreB_CIR","ENSG00000154553.16","protein_coding","PDLIM3",NA,27295
"TMEscoreB_CIR","ENSG00000004799.8","protein_coding","PDK4",NA,5166
"TMEscoreB_CIR","ENSG00000172403.11","protein_coding","SYNPO2",NA,171024
"TMEscoreB_CIR","ENSG00000174099.12","protein_coding","MSRB3",NA,253827
"TMEscoreB_CIR","ENSG00000184500.16","protein_coding","PROS1",NA,5627
"TMEscoreB_CIR","ENSG00000151617.17","protein_coding","EDNRA",NA,1909
"TMEscoreB_CIR","ENSG00000131016.17","protein_coding","AKAP12",NA,9590
"TMEscoreB_CIR","ENSG00000156011.18","protein_coding","PSD3",NA,23362
"TMEscoreB_CIR","ENSG00000079308.20","protein_coding","TNS1",NA,7145
"TMEscoreB_CIR","ENSG00000166086.13","protein_coding","JAM3",NA,83700
"TMEscoreB_CIR","ENSG00000121440.15","protein_coding","PDZRN3",NA,23024
"TMEscoreB_CIR","ENSG00000162733.19","protein_coding","DDR2",NA,4921
"TMEscoreB_CIR","ENSG00000134240.12","protein_coding","HMGCS2",NA,3158
"TMEscoreB_CIR","ENSG00000127990.19","protein_coding","SGCE",NA,8910
"TMEscoreB_CIR","ENSG00000072952.20","protein_coding","IRAG1",NA,10335
"TMEscoreB_CIR","ENSG00000103175.11","protein_coding","WFDC1",NA,58189
"TMEscoreB_CIR","ENSG00000077942.19","protein_coding","FBLN1",NA,2192
"TMEscoreB_CIR","ENSG00000131781.13","protein_coding","FMO5",NA,2330
"TMEscoreB_CIR","ENSG00000069535.14","protein_coding","MAOB",NA,4129
"TMEscoreB_CIR","ENSG00000166025.18","protein_coding","AMOTL1",NA,154810
"TMEscoreB_CIR","ENSG00000117020.19","protein_coding","AKT3",NA,10000
"TMEscoreB_CIR","ENSG00000119865.9","protein_coding","CNRIP1",NA,25927
"TMEscoreB_CIR","ENSG00000109472.14","protein_coding","CPE",NA,1363
"TMEscoreB_CIR","ENSG00000131711.15","protein_coding","MAP1B",NA,4131
"TMEscoreB_CIR","ENSG00000114115.10","protein_coding","RBP1",NA,5947
"TMEscoreB_CIR","ENSG00000127955.17","protein_coding","GNAI1",NA,2770
"TMEscoreB_CIR","ENSG00000137273.6","protein_coding","FOXF2",NA,2295
"TMEscoreB_CIR","ENSG00000154556.19","protein_coding","SORBS2",NA,8470
"TMEscoreB_CIR","ENSG00000165424.7","protein_coding","ZCCHC24",NA,219654
"TMEscoreB_CIR","ENSG00000164684.13","protein_coding","ZNF704",NA,619279
"TMEscoreB_CIR","ENSG00000126947.13","protein_coding","ARMCX1",NA,51309
"TMEscoreB_CIR","ENSG00000150764.14","protein_coding","DIXDC1",NA,85458
"TMEscoreB_CIR","ENSG00000139874.6","protein_coding","SSTR1",NA,6751
"TMEscoreB_CIR","ENSG00000151090.20","protein_coding","THRB",NA,7068
"TMEscoreB_CIR","ENSG00000187068.3","protein_coding","C3orf70",NA,285382
"TMEscoreB_CIR","ENSG00000135549.16","protein_coding","PKIB",NA,5570
"TMEscoreB_CIR","ENSG00000130176.8","protein_coding","CNN1",NA,1264
"TMEscoreB_CIR","ENSG00000147041.12","protein_coding","SYTL5",NA,94122
"TMEscoreB_CIR","ENSG00000165617.15","protein_coding","DACT1",NA,51339
"TMEscoreB_CIR","ENSG00000171992.13","protein_coding","SYNPO",NA,11346
"TMEscoreB_CIR","ENSG00000180447.7","protein_coding","GAS1",NA,2619
"TMEscoreB_CIR","ENSG00000113657.13","protein_coding","DPYSL3",NA,1809
"TMEscoreB_CIR","ENSG00000091986.16","protein_coding","CCDC80",NA,151887
"TMEscoreB_CIR","ENSG00000180543.5","protein_coding","TSPYL5",NA,85453
"TMEscoreB_CIR","ENSG00000166341.9","protein_coding","DCHS1",NA,8642
"TMEscoreB_CIR","ENSG00000112320.12","protein_coding","SOBP",NA,55084
"TMEscoreB_CIR","ENSG00000131471.7","protein_coding","AOC3",NA,8639
"TMEscoreB_CIR","ENSG00000182636.8","protein_coding","NDN",NA,4692
"TMEscoreB_CIR","ENSG00000204837.5","transcribed_unprocessed_pseudogene","FGF7P3",NA,NA
"TMEscoreB_CIR","ENSG00000120693.14","protein_coding","SMAD9",NA,4093
"TMEscoreB_CIR","ENSG00000171444.18","protein_coding","MCC",NA,4163
"TMEscoreB_CIR","ENSG00000166250.12","protein_coding","CLMP",NA,79827
"TMEscoreB_CIR","ENSG00000101335.10","protein_coding","MYL9",NA,10398
"TMEscoreB_CIR","ENSG00000138207.15","protein_coding","RBP4",NA,5950
"TMEscoreB_CIR","ENSG00000198523.6","protein_coding","PLN",NA,5350
"TMEscoreB_CIR","ENSG00000152377.14","protein_coding","SPOCK1",NA,6695
"TMEscoreB_CIR","ENSG00000187955.13","protein_coding","COL14A1",NA,7373
"TMEscoreB_CIR","ENSG00000109846.9","protein_coding","CRYAB",NA,1410
"TMEscoreB_CIR","ENSG00000101955.15","protein_coding","SRPX",NA,8406
"TMEscoreB_CIR","ENSG00000066629.18","protein_coding","EML1",NA,2009
"TMEscoreB_CIR","ENSG00000134533.6","protein_coding","RERG",NA,85004
"TMEscoreB_CIR","ENSG00000119938.9","protein_coding","PPP1R3C",NA,5507
"TMEscoreB_CIR",NA,NA,"LOC100506718",NA,NA
"TMEscoreB_CIR","ENSG00000138135.7","protein_coding","CH25H",NA,9023
"TMEscoreB_CIR","ENSG00000152137.8","protein_coding","HSPB8",NA,26353
"TMEscoreB_CIR","ENSG00000153823.19","protein_coding","PID1",NA,55022
"TMEscoreB_CIR","ENSG00000100154.15","protein_coding","TTC28",NA,23331
"TMEscoreB_CIR","ENSG00000243244.7","protein_coding","STON1",NA,11037
"TMEscoreB_CIR","ENSG00000118777.12","protein_coding","ABCG2",NA,9429
"TMEscoreB_CIR","ENSG00000121413.13","protein_coding","ZSCAN18",NA,65982
"TMEscoreB_CIR","ENSG00000006747.15","protein_coding","SCIN",NA,85477
"TMEscoreB_CIR","ENSG00000227051.7","protein_coding","C14orf132",NA,56967
"TMEscoreB_CIR","ENSG00000155099.8","protein_coding","PIP4P2",NA,55529
"TMEscoreB_CIR","ENSG00000132970.14","protein_coding","WASF3",NA,10810
"TMEscoreB_CIR","ENSG00000100767.17","protein_coding","PAPLN",NA,89932
"TMEscoreB_CIR","ENSG00000158270.12","protein_coding","COLEC12",NA,81035
"TMEscoreB_CIR","ENSG00000213088.12","protein_coding","ACKR1",NA,2532
"TMEscoreB_CIR","ENSG00000249242.8","protein_coding","TMEM150C",NA,441027
"TMEscoreB_CIR","ENSG00000131831.18","protein_coding","RAI2",NA,10742
"TMEscoreB_CIR","ENSG00000156298.13","protein_coding","TSPAN7",NA,7102
"TMEscoreB_CIR","ENSG00000172935.9","protein_coding","MRGPRF",NA,116535
"TMEscoreB_CIR","ENSG00000141338.15","protein_coding","ABCA8",NA,10351
"TMEscoreB_CIR","ENSG00000204116.12","protein_coding","CHIC1",NA,53344
"TMEscoreB_CIR","ENSG00000172915.20","protein_coding","NBEA",NA,26960
"TMEscoreB_CIR","ENSG00000148541.13","protein_coding","FAM13C",NA,220965
"TMEscoreB_CIR","ENSG00000152217.20","protein_coding","SETBP1",NA,26040
"TMEscoreB_CIR","ENSG00000182195.9","protein_coding","LDOC1",NA,23641
"TMEscoreB_CIR","ENSG00000166292.12","protein_coding","TMEM100",NA,55273
"TMEscoreB_CIR",NA,NA,"LOC101930349",NA,NA
"TMEscoreB_CIR","ENSG00000163637.13","protein_coding","PRICKLE2",NA,166336
"TMEscoreB_CIR","ENSG00000157570.12","protein_coding","TSPAN18",NA,90139
"TMEscoreB_CIR","ENSG00000170323.9","protein_coding","FABP4",NA,2167
"TMEscoreB_CIR","ENSG00000114790.13","protein_coding","ARHGEF26",NA,26084
"TMEscoreB_CIR","ENSG00000177459.11","protein_coding","ERICH5",NA,203111
"TMEscoreB_CIR","ENSG00000141052.18","protein_coding","MYOCD",NA,93649
"TMEscoreB_CIR","ENSG00000133134.12","protein_coding","BEX2",NA,84707
"TMEscoreB_CIR","ENSG00000167641.11","protein_coding","PPP1R14A",NA,94274
"TMEscoreB_CIR","ENSG00000129682.16","protein_coding","FGF13",NA,2258
"TMEscoreB_CIR","ENSG00000079102.16","protein_coding","RUNX1T1",NA,862
"TMEscoreB_CIR","ENSG00000234456.10","lncRNA","MAGI2-AS3",NA,100505881
"TMEscoreB_CIR","ENSG00000091986.16","protein_coding","CCDC80",NA,151887
"TMEscoreB_CIR","ENSG00000068615.20","protein_coding","REEP1",NA,65055
"TMEscoreB_CIR","ENSG00000189129.14","protein_coding","PLAC9",NA,219348
"TMEscoreB_CIR","ENSG00000104177.19","protein_coding","MYEF2",NA,50804
"TMEscoreB_CIR","ENSG00000184304.17","protein_coding","PRKD1",NA,5587
"TMEscoreB_CIR","ENSG00000130988.13","protein_coding","RGN",NA,9104
"TMEscoreB_CIR","ENSG00000013297.12","protein_coding","CLDN11",NA,5010
"TMEscoreB_CIR","ENSG00000145362.21","protein_coding","ANK2",NA,287
"TMEscoreB_CIR","ENSG00000196482.18","protein_coding","ESRRG",NA,2104
"TMEscoreB_CIR","ENSG00000162520.15","protein_coding","SYNC",NA,81493
"TMEscoreB_CIR","ENSG00000166770.12","lncRNA","ZNF667-AS1",NA,100128252
"TMEscoreB_CIR","ENSG00000140285.12","protein_coding","FGF7",NA,2252
"TMEscoreB_CIR","ENSG00000104332.12","protein_coding","SFRP1",NA,6422
"TMEscoreB_CIR","ENSG00000143341.12","protein_coding","HMCN1",NA,83872
"TMEscoreB_CIR","ENSG00000182916.8","protein_coding","TCEAL7",NA,56849
"TMEscoreB_CIR","ENSG00000106809.11","protein_coding","OGN",NA,4969
"TMEscoreB_CIR","ENSG00000187391.22","protein_coding","MAGI2",NA,9863
"TMEscoreB_CIR","ENSG00000255248.10","lncRNA","MIR100HG",NA,399959
"TMEscoreB_CIR","ENSG00000118407.15","protein_coding","FILIP1",NA,27145
"TMEscoreB_CIR",NA,NA,"LOC100507334",NA,NA
"TMEscoreB_CIR","ENSG00000135299.17","protein_coding","ANKRD6",NA,22881
"TMEscoreB_CIR","ENSG00000152527.14","protein_coding","PLEKHH2",NA,130271
"TMEscoreB_CIR","ENSG00000240225.10","transcribed_unprocessed_pseudogene","ZNF542P",NA,NA
"TMEscoreB_CIR","ENSG00000196440.12","protein_coding","ARMCX4",NA,100131755
"TMEscoreB_CIR","ENSG00000136999.5","protein_coding","CCN3",NA,4856
"TMEscoreB_CIR","ENSG00000133083.15","protein_coding","DCLK1",NA,9201
"TMEscoreB_CIR","ENSG00000088756.13","protein_coding","ARHGAP28",NA,79822
"TMEscoreB_CIR","ENSG00000119147.10","protein_coding","ECRG4",NA,84417
"TMEscoreB_CIR","ENSG00000072657.10","protein_coding","TRHDE",NA,29953
"TMEscoreB_CIR","ENSG00000135333.15","protein_coding","EPHA7",NA,2045
"TMEscoreB_CIR","ENSG00000164106.8","protein_coding","SCRG1",NA,11341
"TMEscoreB_CIR","ENSG00000197928.11","protein_coding","ZNF677",NA,342926
"TMEscoreB_CIR","ENSG00000169946.14","protein_coding","ZFPM2",NA,23414
"TMEscoreB_CIR","ENSG00000198300.14","protein_coding","PEG3",NA,5178
"TMEscoreB_CIR","ENSG00000151778.11","protein_coding","SERP2",NA,387923
"TMEscoreB_CIR","ENSG00000170954.12","protein_coding","ZNF415",NA,55786
"TMEscoreB_CIR","ENSG00000165072.10","protein_coding","MAMDC2",NA,256691
"TMEscoreB_CIR","ENSG00000112183.15","protein_coding","RBM24",NA,221662
"TMEscoreB_CIR","ENSG00000106511.6","protein_coding","MEOX2",NA,4223
