"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight"
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000185924.7","protein_coding","RTN4RL1",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000128271.22","protein_coding","ADORA2A",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000108700.5","protein_coding","CCL8",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000159403.18","protein_coding","C1R",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000259207.9","protein_coding","ITGB3",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000171049.9","protein_coding","FPR2",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000100234.12","protein_coding","TIMP3",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000186827.11","protein_coding","TNFRSF4",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000108688.11","protein_coding","CCL7",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000067182.8","protein_coding","TNFRSF1A",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000018280.17","protein_coding","SLC11A1",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000028137.19","protein_coding","TNFRSF1B",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000203618.6","protein_coding","GP1BB",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000243646.11","protein_coding","IL10RB",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000136238.19","protein_coding","RAC1",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000169432.19","protein_coding","SCN9A",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000108515.18","protein_coding","ENO3",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000166278.16","protein_coding","C2",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000171951.5","protein_coding","SCG2",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000115414.21","protein_coding","FN1",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000118785.15","protein_coding","SPP1",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000086991.13","protein_coding","NOX4",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000104368.19","protein_coding","PLAT",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000134460.18","protein_coding","IL2RA",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000117586.11","protein_coding","TNFSF4",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000168610.16","protein_coding","STAT3",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000134057.15","protein_coding","CCNB1",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000128335.14","protein_coding","APOL2",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000196352.18","protein_coding","CD55",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000072274.13","protein_coding","TFRC",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000139178.12","protein_coding","C1RL",NA
"IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000103528.17","protein_coding","SYT17",NA
