"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight"
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000198796.7","protein_coding","ALPK2",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000084731.15","protein_coding","KIF3C",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000127528.6","protein_coding","KLF2",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000105290.13","protein_coding","APLP1",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000144366.16","protein_coding","GULP1",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000198873.12","protein_coding","GRK5",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000137267.7","protein_coding","TUBB2A",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000148468.17","protein_coding","FAM171A1",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000128591.16","protein_coding","FLNC",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000180340.7","protein_coding","FZD2",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000176697.20","protein_coding","BDNF",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000180611.7","protein_coding","MB21D2",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000002586.20","protein_coding","CD99",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000002586.20_PAR_Y","protein_coding","CD99",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000106070.20","protein_coding","GRB10",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000151388.11","protein_coding","ADAMTS12",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000127920.6","protein_coding","GNG11",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000140750.17","protein_coding","ARHGAP17",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000131459.13","protein_coding","GFPT2",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000145901.16","protein_coding","TNIP1",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000172379.22","protein_coding","ARNT2",NA
"IPRES_Hugo","CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","ENSG00000188343.14","protein_coding","CIBAR1",NA
