"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000174175.17","protein_coding","SELP",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000116016.14","protein_coding","EPAS1",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000172889.16","protein_coding","EGFL7",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000163513.19","protein_coding","TGFBR2",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000204291.11","protein_coding","COL15A1",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000184058.15","protein_coding","TBX1",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000128052.10","protein_coding","KDR",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000154096.14","protein_coding","THY1",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000163421.9","protein_coding","PROK2",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000182492.16","protein_coding","BGN",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000125968.9","protein_coding","ID1",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000143125.6","protein_coding","PROK1",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000128917.8","protein_coding","DLL4",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000161381.14","protein_coding","PLXDC1",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000204301.6","protein_coding","NOTCH4",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000249751.4","protein_coding","ECSCR",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000164692.19","protein_coding","COL1A2",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000169946.14","protein_coding","ZFPM2",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000130770.18","protein_coding","ATP5IF1",NA
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000106991.14","protein_coding","ENG",NA
