"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight"
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000137809.17","protein_coding","ITGA11",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000215018.10","protein_coding","COL28A1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000152377.14","protein_coding","SPOCK1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000008517.19","protein_coding","IL32",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000062038.15","protein_coding","CDH3",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000197479.7","protein_coding","PCDHB11",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000125398.8","protein_coding","SOX9",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000105290.13","protein_coding","APLP1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000170017.12","protein_coding","ALCAM",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000065618.21","protein_coding","COL17A1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000172037.14","protein_coding","LAMB2",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000095637.23","protein_coding","SORBS1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000196159.14","protein_coding","FAT4",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000135744.9","protein_coding","AGT",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000167614.14","protein_coding","TTYH1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000163359.17","protein_coding","COL6A3",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000102854.16","protein_coding","MSLN",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000272398.6","protein_coding","CD24",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000137801.11","protein_coding","THBS1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000110876.10","protein_coding","SELPLG",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000169231.13","protein_coding","THBS3",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000107282.8","protein_coding","APBA1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000144061.14","protein_coding","NPHP1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000115414.21","protein_coding","FN1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000182871.16","protein_coding","COL18A1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000126500.4","protein_coding","FLRT1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000242252.2","protein_coding","BGLAP",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000168487.20","protein_coding","BMP1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000197467.17","protein_coding","COL13A1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000213949.10","protein_coding","ITGA1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000163531.17","protein_coding","NFASC",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000142798.20","protein_coding","HSPG2",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000143126.8","protein_coding","CELSR2",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000087303.19","protein_coding","NID2",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000118946.12","protein_coding","PCDH17",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000080573.7","protein_coding","COL5A3",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000084636.18","protein_coding","COL16A1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000130635.16","protein_coding","COL5A1",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000197565.17","protein_coding","COL4A6",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000140945.17","protein_coding","CDH13",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000112851.15","protein_coding","ERBIN",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000161638.11","protein_coding","ITGA5",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000184363.10","protein_coding","PKP3",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000008277.15","protein_coding","ADAM22",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000182667.15","protein_coding","NTM",NA
"IPRES_Hugo","DTPP_CELL_ADHESION_UP","ENSG00000149557.14","protein_coding","FEZ1",NA
