"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000163430.12","protein_coding","FSTL1",NA,"11167"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000140937.14","protein_coding","CDH11",NA,"1009"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000140931.20","protein_coding","CMTM3",NA,"123920"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000215218.4","protein_coding","UBE2QL1",NA,"134111"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000186340.17","protein_coding","THBS2",NA,"7058"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000069812.11","protein_coding","HES2",NA,"54626"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000172986.13","protein_coding","GXYLT2",NA,"727936"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000123500.10","protein_coding","COL10A1",NA,"1300"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000151388.11","protein_coding","ADAMTS12",NA,"81792"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000122786.20","protein_coding","CALD1",NA,"800"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000029559.7","protein_coding","IBSP",NA,"3381"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000087116.16","protein_coding","ADAMTS2",NA,"9509"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000135318.12","protein_coding","NT5E",NA,"4907"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000166503.9","protein_coding","HDGFL3",NA,"50810"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000180447.7","protein_coding","GAS1",NA,"2619"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000111799.22","protein_coding","COL12A1",NA,"1303"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000091879.14","protein_coding","ANGPT2",NA,"285"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000103888.17","protein_coding","CEMIP",NA,"57214"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000198542.15","protein_coding","ITGBL1",NA,"9358"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000123610.5","protein_coding","TNFAIP6",NA,"7130"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000219438.9","protein_coding","TAFA5",NA,"25817"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000079931.15","protein_coding","MOXD1",NA,"26002"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000104415.14","protein_coding","CCN4",NA,"8840"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000204291.11","protein_coding","COL15A1",NA,"1306"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000038945.15","protein_coding","MSR1",NA,"4481"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000112096.19","protein_coding","SOD2",NA,"6648"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000136231.14","protein_coding","IGF2BP3",NA,"10643"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000011201.12","protein_coding","ANOS1",NA,"3730"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000158321.18","protein_coding","AUTS2",NA,"26053"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000188783.6","protein_coding","PRELP",NA,"5549"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000204262.14","protein_coding","COL5A2",NA,"1290"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000106483.12","protein_coding","SFRP4",NA,"6424"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000133026.14","protein_coding","MYH10",NA,"4628"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000164692.19","protein_coding","COL1A2",NA,"1278"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000114450.11","protein_coding","GNB4",NA,"59345"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000137462.9","protein_coding","TLR2",NA,"7097"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000164683.18","protein_coding","HEY1",NA,"23462"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000087303.19","protein_coding","NID2",NA,"22795"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000196569.14","protein_coding","LAMA2",NA,"3908"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000166532.16","protein_coding","RIMKLB",NA,"57494"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000126947.13","protein_coding","ARMCX1",NA,"51309"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000113739.11","protein_coding","STC2",NA,"8614"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000198759.12","protein_coding","EGFL6",NA,"25975"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000177575.13","protein_coding","CD163",NA,"9332"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000187601.5","protein_coding","MAGEH1",NA,"28986"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000182667.15","protein_coding","NTM",NA,"50863"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000168542.16","protein_coding","COL3A1",NA,"1281"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000249669.11","lncRNA","CARMN",NA,NA
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000137801.11","protein_coding","THBS1",NA,"7057"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000115380.20","protein_coding","EFEMP1",NA,"2202"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000018408.15","protein_coding","WWTR1",NA,"25937"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000099953.10","protein_coding","MMP11",NA,"4320"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000152952.12","protein_coding","PLOD2",NA,"5352"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000187498.16","protein_coding","COL4A1",NA,"1282"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000164932.13","protein_coding","CTHRC1",NA,"115908"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000104381.14","protein_coding","GDAP1",NA,"54332"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000116106.12","protein_coding","EPHA4",NA,"2043"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000106080.11","protein_coding","FKBP14",NA,"55033"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000247746.5","protein_coding","USP51",NA,"158880"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000144935.16","protein_coding","TRPC1",NA,"7220"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000159210.10","protein_coding","SNF8",NA,"11267"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000141506.15","protein_coding","PIK3R5",NA,"23533"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000113296.14","protein_coding","THBS4",NA,"7060"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000122641.11","protein_coding","INHBA",NA,"3624"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000115355.18","protein_coding","CCDC88A",NA,"55704"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000111817.19","protein_coding","DSE",NA,"29940"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000151746.15","protein_coding","BICD1",NA,"636"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000152377.14","protein_coding","SPOCK1",NA,"6695"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000120594.17","protein_coding","PLXDC2",NA,"84898"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000100234.12","protein_coding","TIMP3",NA,"7078"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000196083.10","protein_coding","IL1RAP",NA,"3556"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000145431.11","protein_coding","PDGFC",NA,"56034"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000179344.17","protein_coding","HLA-DQB1",NA,"3119"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000101441.5","protein_coding","CST4",NA,"1472"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000148848.15","protein_coding","ADAM12",NA,"8038"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000008513.16","protein_coding","ST3GAL1",NA,"6482"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000086300.16","protein_coding","SNX10",NA,"29887"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000058091.17","protein_coding","CDK14",NA,"5218"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000060718.22","protein_coding","COL11A1",NA,"1301"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000188483.8","protein_coding","IER5L",NA,"389792"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000113083.15","protein_coding","LOX",NA,"4015"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000182492.16","protein_coding","BGN",NA,"633"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000061455.11","protein_coding","PRDM6",NA,"93166"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000198879.13","protein_coding","SFMBT2",NA,"57713"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000204103.4","protein_coding","MAFB",NA,"9935"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000175445.17","protein_coding","LPL",NA,"4023"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000105971.15","protein_coding","CAV2",NA,"858"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000109180.15","protein_coding","OCIAD1",NA,"54940"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000134986.14","protein_coding","NREP",NA,"9315"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000117148.8","protein_coding","ACTL8",NA,"81569"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000137338.6","protein_coding","PGBD1",NA,"84547"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000166147.15","protein_coding","FBN1",NA,"2200"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000171310.11","protein_coding","CHST11",NA,"50515"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000179715.13","protein_coding","PCED1B",NA,"91523"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000136244.12","protein_coding","IL6",NA,"3569"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000136010.14","protein_coding","ALDH1L2",NA,"160428"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000188001.10","protein_coding","TPRG1",NA,"285386"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000135077.10","protein_coding","HAVCR2",NA,"84868"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000138758.12","protein_coding","SEPTIN11",NA,"55752"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000112531.17","protein_coding","QKI",NA,"9444"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000113361.13","protein_coding","CDH6",NA,"1004"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000118849.10","protein_coding","RARRES1",NA,"5918"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000156299.14","protein_coding","TIAM1",NA,"7074"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000019549.13","protein_coding","SNAI2",NA,"6591"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000164190.19","protein_coding","NIPBL",NA,"25836"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000143702.16","protein_coding","CEP170",NA,"9859"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000204120.16","protein_coding","GIGYF2",NA,"26058"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000109472.14","protein_coding","CPE",NA,"1363"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000122861.16","protein_coding","PLAU",NA,"5328"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000094963.14","protein_coding","FMO2",NA,"2327"
"IPRES_Hugo","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","ENSG00000117020.19","protein_coding","AKT3",NA,"10000"
