"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000147853.17","protein_coding","AK3",NA,"50808"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000078401.7","protein_coding","EDN1",NA,"1906"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000122884.13","protein_coding","P4HA1",NA,"5033"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000180176.15","protein_coding","TH",NA,"7054"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000116016.14","protein_coding","EPAS1",NA,"2034"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000146674.16","protein_coding","IGFBP3",NA,"3486"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000108691.10","protein_coding","CCL2",NA,"6347"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000159167.12","protein_coding","STC1",NA,"6781"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000134333.14","protein_coding","LDHA",NA,"3939"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000130635.16","protein_coding","COL5A1",NA,"1289"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000102755.12","protein_coding","FLT1",NA,"2321"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000074410.14","protein_coding","CA12",NA,"771"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000100311.17","protein_coding","PDGFB",NA,"5155"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000120156.22","protein_coding","TEK",NA,"7010"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000167244.22","protein_coding","IGF2",NA,"3481"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000073756.13","protein_coding","PTGS2",NA,"5743"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000002586.20","protein_coding","CD99",NA,"4267"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000002586.20_PAR_Y","protein_coding","CD99",NA,"4267"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000136810.13","protein_coding","TXN",NA,"7295"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000124762.14","protein_coding","CDKN1A",NA,"1026"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000141959.17","protein_coding","PFKL",NA,"5211"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000196419.13","protein_coding","XRCC6",NA,"2547"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000130066.17","protein_coding","SAT1",NA,"6303"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000105329.11","protein_coding","TGFB1",NA,"7040"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000087086.15","protein_coding","FTL",NA,"2512"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000072274.13","protein_coding","TFRC",NA,"7037"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000157193.18","protein_coding","LRP8",NA,"7804"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000169429.12","protein_coding","CXCL8",NA,"3576"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000109320.13","protein_coding","NFKB1",NA,"4790"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000091513.16","protein_coding","TF",NA,"7018"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000149591.17","protein_coding","TAGLN",NA,"6876"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000138764.15","protein_coding","CCNG2",NA,"901"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000198959.12","protein_coding","TGM2",NA,"7052"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000127129.10","protein_coding","EDN2",NA,"1907"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000136244.12","protein_coding","IL6",NA,"3569"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000100290.3","protein_coding","BIK",NA,"638"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000067057.18","protein_coding","PFKP",NA,"5214"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000091879.14","protein_coding","ANGPT2",NA,"285"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000163235.16","protein_coding","TGFA",NA,"7039"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000130427.3","protein_coding","EPO",NA,"2056"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000117394.24","protein_coding","SLC2A1",NA,"6513"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000148926.10","protein_coding","ADM",NA,"133"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000026025.16","protein_coding","VIM",NA,"7431"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000059804.16","protein_coding","SLC2A3",NA,"6515"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000146678.10","protein_coding","IGFBP1",NA,"3484"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000198910.14","protein_coding","L1CAM",NA,"3897"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000111640.15","protein_coding","GAPDH",NA,"2597"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000111276.12","protein_coding","CDKN1B",NA,"1027"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000240972.2","protein_coding","MIF",NA,"4282"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000119699.8","protein_coding","TGFB3",NA,"7043"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000115457.10","protein_coding","IGFBP2",NA,"3485"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000100823.12","protein_coding","APEX1",NA,"328"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000186895.4","protein_coding","FGF3",NA,"2248"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000147224.13","protein_coding","PRPS1",NA,"5631"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000156515.24","protein_coding","HK1",NA,"3098"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000137745.13","protein_coding","MMP13",NA,"4322"
"IPRES_Hugo","HARRIS_HYPOXIA","ENSG00000138792.10","protein_coding","ENPEP",NA,"2028"
